country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,ErrorCode,ErrorColumn
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-07,,,-3,,4,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-08,,,9,,1,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-09,,,-9,,12,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-10,,,-7,,12,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-11,,,-7,,4,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-12,,,-12,,-13,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-13,,,-16,,-4,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-14,,,-18,,-3,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-15,,,-21,,-1,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-16,,,-25,,-10,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-17,,,-26,,-16,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-18,,,-31,,-21,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-19,,,-36,,-33,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-20,,,-37,,-32,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-21,-51,,-43,,-26,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-22,,,-64,,-41,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-23,,,-61,,-56,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-24,,,-66,,-57,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-25,,,-59,,-60,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-26,,,-62,,-57,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-27,,,-60,,-55,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-28,-73,,-63,,-42,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-29,,,-67,,-41,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-30,,,-53,,-55,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-03-31,-66,,-56,,-55,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-01,-59,,-54,,-54,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-02,-67,,-54,,-52,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-03,-63,,-52,,-52,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-04,-70,,-60,,-43,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-05,,,-66,,-36,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-06,,,-57,,-57,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-07,-67,,-62,,-59,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-08,-69,,-63,,-60,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-09,,,-62,,-65,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-10,,,-69,,-72,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-11,,,-71,,-57,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-12,,,-72,,-41,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-13,,,-67,,-57,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-14,-64,,-67,,-55,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-15,-67,,-61,,-57,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-16,-66,,-57,,-55,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-17,-60,,-58,,-51,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-18,-68,,-61,,-42,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-19,,,-69,,-46,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-20,-64,,-64,,-54,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-21,-64,,-60,,-56,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-22,-64,,-59,,-57,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-23,-66,,-59,,-57,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-24,-61,,-53,,-53,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-25,-64,,-60,,-40,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-26,,,-69,,-40,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-27,,,-59,,-52,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-28,-61,,-59,,-53,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-29,-57,,-59,,-55,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-04-30,-62,,-53,,-54,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-01,-66,,-63,,-67,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-02,-61,,-59,,-42,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-03,-72,,-70,,-39,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-04,,,-57,,-49,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-05,-58,,-60,,-52,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-06,-56,,-52,,-54,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-07,,,-65,,-58,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-08,-70,,-64,,-55,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-09,-69,,-66,,-47,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-10,,,-66,,-34,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-11,,,-65,,-56,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-12,-68,,-63,,-58,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-13,-70,,-61,,-57,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-14,-68,,-60,,-56,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-15,-64,,-58,,-51,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-16,-70,,-66,,-43,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-17,,,-72,,-41,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-18,-65,,-58,,-52,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-19,-64,,-59,,-54,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-20,-68,,-57,,-56,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-21,-65,,-54,,-54,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-22,-57,,-52,,-49,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-23,-64,,-60,,-38,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-24,,,-69,,-33,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-25,,,-61,,-51,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-26,-58,,-58,,-49,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-27,-53,,-55,,-51,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-28,-59,,-56,,-51,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-29,-64,,-55,,-48,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-30,-71,,-64,,-42,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-05-31,,,-71,,-45,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-01,-66,,-64,,-57,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-02,-60,,-58,,-53,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-03,-62,,-60,,-53,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-04,-65,,-56,,-54,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-05,-64,,-54,,-53,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-06,-65,,-58,,-38,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-07,-64,,-60,,-26,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-08,,,-53,,-46,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-09,-53,,-51,,-48,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-10,-53,,-54,,-48,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-11,-54,,-50,,-47,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-12,-45,,-48,,-43,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-13,-59,,-56,,-27,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-14,-62,,-58,,-24,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-15,,,-50,,-44,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-16,,,-48,,-41,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-17,,,-48,,-57,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-18,-59,,-50,,-44,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-19,-47,,-46,,-39,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-20,-51,,-49,,-27,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-21,-56,,-52,,-28,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-22,,,-40,,-42,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-23,,,-45,,-44,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-24,,,-50,,-45,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-25,-49,,-44,,-44,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-26,,,-45,,-40,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-27,-49,,-48,,-28,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-28,-55,,-53,,-25,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-29,,,-49,,-41,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-06-30,,,-44,,-41,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-01,,,-47,,-44,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-02,-47,,-49,,-44,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-03,,,-49,,-41,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-04,-52,,-49,,-26,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-05,-59,,-55,,-27,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-06,,,-47,,-41,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-07,,,-50,,-44,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-08,,,-51,,-45,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-09,-53,,-48,,-46,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-10,-50,,-53,,-41,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-11,-50,,-49,,-30,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-12,-60,,-53,,-30,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-13,,,-50,,-46,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-14,,,-49,,-42,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-15,,,-48,,-40,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-16,-48,,-44,,-40,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-17,-52,,-45,,-40,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-18,-51,,-50,,-23,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-19,-58,,-49,,-21,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-20,,,-47,,-44,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-21,,,-46,,-42,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-22,,,-45,,-42,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-23,-48,,-39,,-41,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-24,,,-37,,-40,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-25,-51,,-44,,-26,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-26,-56,,-45,,-22,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-27,,,-45,,-43,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-28,,,-45,,-41,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-29,-52,,-42,,-43,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-30,-47,,-43,,-40,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-07-31,-45,,-39,,-36,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-01,-49,,-36,,-26,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-02,-48,,-41,,-24,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-03,,,-40,,-46,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-04,,,-42,,-47,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-05,,,-42,,-51,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-06,-52,,-40,,-59,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-07,-48,,-41,,-41,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-08,-47,,-45,,-23,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-09,-52,,-48,,-22,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-10,,,-47,,-44,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-11,,,-45,,-42,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-12,,,-39,,-43,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-13,-47,,-41,,-43,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-14,-47,,-46,,-37,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-15,-45,,-42,,-20,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-16,-54,,-44,,-21,,-1071607681,136
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-17,,,,,-43,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-18,,,,,-40,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-19,,,,,-39,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-20,,,,,-41,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-21,,,,,-38,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-22,,,,,-25,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-23,,,,,-27,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-24,,,,,-41,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-25,,,,,-36,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-26,,,,,-38,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-27,,,,,-38,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-28,,,,,-37,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-29,,,,,-22,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-30,,,,,-19,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-08-31,,,,,-37,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-01,,,,,-37,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-02,,,,,-39,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-03,,,,,-41,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-04,,,,,-35,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-05,,,,,-23,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-06,,,,,-31,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-07,,,,,-43,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-08,,,,,-40,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-09,,,,,-39,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-10,,,,,-40,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-11,,,,,-36,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-12,,,,,-23,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-13,,,,,-27,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-14,,,,,-35,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-15,,,,,-55,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-16,,,,,-38,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-17,,,,,-39,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-18,,,,,-33,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-19,,,,,-23,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-20,,,,,-20,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-21,,,,,-38,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-22,,,,,-36,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-23,,,,,-38,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-24,,,,,-38,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-25,,,,,-34,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-26,,,,,-21,,-1071607681,133
SV,El Salvador,San Vicente Department,,,SV-SV,,2020-09-27,,,,,-26,,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-03-22,-85,-67,-77,-78,-52,,-1071607681,148
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-03-29,-83,-65,-75,-78,-49,,-1071607681,148
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-04-05,-80,-60,-71,-72,-45,,-1071607681,148
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-04-10,-86,-75,-78,-87,-81,,-1071607681,148
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-04-12,-83,-69,-78,-81,-52,,-1071607681,148
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-04-19,-82,-66,-77,-78,-48,,-1071607681,148
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-04-26,-81,-69,-75,-81,-48,,-1071607681,148
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-05-03,-78,-64,-73,-77,-44,,-1071607681,148
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-05-10,-80,-62,-73,-79,-45,,-1071607681,148
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-05-17,-83,-65,-75,-80,-43,,-1071607681,148
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-05-24,-82,-65,-73,-82,-41,,-1071607681,148
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-05-31,-82,-65,-77,-84,-43,,-1071607681,148
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-08-17,,,,,-37,17,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-08-18,,,,,-37,16,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-08-19,,,,,-37,18,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-08-20,,,,,-38,18,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-08-21,,,,,-34,18,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-08-22,,,,,-24,14,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-08-23,,,,,-24,13,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-08-24,,,,,-34,16,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-08-25,,,,,-36,15,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-08-26,,,,,-34,16,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-08-27,,,,,-36,16,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-08-28,,,,,-31,15,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-08-29,,,,,-20,11,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-08-30,,,,,-18,9,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-08-31,,,,,-32,13,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-01,,,,,-34,13,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-02,,,,,-34,14,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-03,,,,,-35,15,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-04,,,,,-29,15,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-05,,,,,-22,11,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-06,,,,,-22,10,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-07,,,,,-33,14,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-08,,,,,-35,13,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-09,,,,,-33,14,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-10,,,,,-34,14,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-11,,,,,-29,13,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-12,,,,,-21,10,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-13,,,,,-20,8,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-14,,,,,-31,12,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-15,,,,,-59,19,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-16,,,,,-31,12,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-17,,,,,-32,13,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-18,,,,,-27,13,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-19,,,,,-20,10,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-20,,,,,-20,9,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-21,,,,,-31,12,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-22,,,,,-33,11,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-23,,,,,-32,13,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-24,,,,,-32,14,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-25,,,,,-28,13,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-26,,,,,-18,9,-1071607681,133
SV,El Salvador,Santa Ana Department,,,SV-SA,,2020-09-27,,,,,-19,8,-1071607681,133
SV,El Salvador,Sonsonate Department,,,SV-SO,,2020-02-16,-3,4,-2,2,1,,-1071607681,148
SV,El Salvador,Sonsonate Department,,,SV-SO,,2020-02-23,-8,-3,-10,-5,0,,-1071607681,148
SV,El Salvador,Sonsonate Department,,,SV-SO,,2020-03-01,-5,7,-7,1,4,,-1071607681,148
SV,El Salvador,Sonsonate Department,,,SV-SO,,2020-03-08,-10,-9,-6,-5,2,,-1071607681,148
SV,El Salvador,Sonsonate Department,,,SV-SO,,2020-03-15,-25,-2,-25,-11,-1,,-1071607681,148
SV,El Salvador,Sonsonate Department,,,SV-SO,,2020-03-22,-79,-58,-73,-69,-45,,-1071607681,148
SV,El Salvador,Sonsonate Department,,,SV-SO,,2020-03-28,-74,-59,-62,-66,-48,,-1071607681,148
